OrderItemNo,Cost,Quantity,OrderID,MedicineID
8437,100.72,10,1720,666
8438,92.14,6,1720,9
8439,55.42,8,1720,411
8440,96.69,2,1721,628
8441,37.38,4,1721,209
8442,95.6,10,1721,87
8443,40.04,6,1721,479
8444,529.3,7,1722,156
8445,62.36,8,1722,123
8446,111.41,1,1722,78
8447,65.75,2,1722,207
8448,97.39,5,1722,893
8449,76.56,9,1722,103
8450,54.66,10,1722,662
8451,24.26,5,1722,32
8452,349.58,1,1722,288
8453,44.93,10,1723,130
8454,15.1,9,1723,10
8455,29.72,4,1723,437
8456,31.32,2,1724,557
8457,176.05,5,1725,762
8458,17.93,6,1725,673
8459,49.16,9,1725,903
8460,69.91,5,1725,64
8461,51.73,10,1725,994
8462,23.36,6,1725,359
8463,68.58,6,1726,851
8464,98.25,5,1726,887
8465,29.71,3,1727,278
8466,567.62,3,1727,720
8467,63.26,4,1727,955
8468,597.18,5,1728,186
8469,69.92,8,1728,653
8470,40.65,5,1728,161
8471,508.98,4,1728,672
8472,66.08,4,1729,935
8473,53.86,1,1729,953
8474,38.82,3,1729,201
8475,53.86,1,1730,953
8476,41.08,4,1730,45
8477,63.44,1,1730,758
8478,41.44,7,1730,383
8479,89.04,10,1731,784
8480,756.82,7,1732,174
8481,80.41,10,1732,202
8482,16.1,10,1732,43
8483,37.78,3,1732,371
8484,12.63,4,1733,820
8485,33.74,9,1733,37
8486,67.93,8,1733,752
8487,95.72,8,1733,850
8488,25.75,3,1733,962
8489,136.07,3,1733,228
8490,567.62,6,1733,720
8491,491.62,7,1734,192
8492,51.08,2,1734,35
8493,656.79,8,1735,612
8494,79.57,3,1736,487
8495,71.38,9,1736,809
8496,100.72,10,1736,666
8497,94.92,6,1736,608
8498,87.44,4,1736,862
8499,14.42,10,1736,548
8500,12.55,10,1737,561
8501,67.89,6,1737,317
8502,56.73,3,1737,742
8503,17.67,5,1737,341
8504,58.14,4,1737,310
8505,96.03,5,1737,287
8506,59.18,8,1737,490
8507,35.03,4,1737,473
8508,94.93,6,1737,477
8509,81.72,1,1737,646
8510,62.99,10,1738,442
8511,71.59,3,1738,835
8512,67.03,2,1738,148
8513,29.39,8,1739,95
8514,67.47,3,1739,248
8515,89.14,7,1739,508
8516,76.49,6,1739,905
8517,23.36,7,1739,359
8518,38,8,1739,667
8519,268.09,6,1740,894
8520,96.96,8,1740,118
8521,91.76,4,1740,952
8522,87.94,3,1740,623
8523,635.8,8,1740,648
8524,86.69,10,1740,637
8525,965.87,1,1740,114
8526,60.45,10,1740,117
8527,29.72,8,1741,437
8528,59.45,9,1741,983
8529,48.44,6,1741,794
8530,247.89,10,1741,588
8531,51.81,9,1741,746
8532,58.43,9,1741,560
8533,349.58,4,1741,288
8534,17.23,1,1742,856
8535,51.01,2,1742,197
8536,60.58,1,1742,70
8537,44.93,3,1742,867
8538,49.16,1,1742,903
8539,33.74,5,1742,37
8540,53.86,9,1742,953
8541,57.41,7,1742,335
8542,13.01,9,1742,164
8543,88.41,6,1743,782
8544,89.14,5,1743,508
8545,55.24,5,1743,327
8546,91.76,10,1743,952
8547,5.63,7,1744,354
8548,97.39,8,1744,893
8549,76.81,2,1744,440
8550,656.79,5,1744,612
8551,39.32,3,1744,245
8552,66.67,9,1744,899
8553,54.8,9,1744,772
8554,920.32,8,1744,66
8555,33.74,4,1744,37
8556,567.62,8,1744,720
8557,70.98,10,1745,301
8558,35.48,2,1745,937
8559,78.14,7,1746,155
8560,14.9,1,1746,729
8561,89.84,9,1746,793
8562,38.12,8,1746,152
8563,64.01,4,1746,52
8564,53.71,5,1746,568
8565,41.44,9,1746,383
8566,20.06,1,1746,613
8567,87.88,2,1746,242
8568,150.49,5,1747,972
8569,59.9,10,1747,572
8570,76.51,6,1747,838
8571,965.87,10,1747,114
8572,34.53,5,1747,617
8573,39.45,9,1747,220
8574,93,6,1747,938
8575,10.12,10,1747,104
8576,75.6,5,1748,941
8577,491.62,4,1749,192
8578,95.6,1,1749,87
8579,69.93,8,1749,374
8580,37.81,4,1749,2
8581,22.55,5,1749,523
8582,52.06,3,1749,239
8583,74.47,9,1749,333
8584,353.22,8,1749,834
8585,33.52,9,1749,279
8586,898.68,10,1749,984
8587,62.79,16,1750,896
8588,37.38,7,1751,209
8589,37.78,10,1751,371
8590,44.96,1,1751,609
8591,51.88,9,1751,212
8592,56.21,10,1751,805
8593,44.93,8,1751,867
8594,55.89,6,1751,764
8595,28.25,2,1752,922
8596,234.92,3,1752,924
8597,72.91,7,1752,257
8598,899.35,8,1752,24
8599,93.79,9,1753,380
8600,899.35,1,1754,24
8601,99.1,9,1755,392
8602,29.16,8,1755,592
8603,37.58,4,1755,676
8604,21.17,3,1755,681
8605,54.71,8,1755,723
8606,56.3,3,1755,315
8607,46.74,10,1755,275
8608,597.18,2,1755,186
8609,43.51,8,1755,262
8610,23.28,1,1756,283
8611,56.21,10,1756,805
8612,57.81,2,1756,589
8613,65.69,5,1756,514
8614,29.77,7,1757,818
8615,91.71,6,1757,878
8616,96.29,4,1758,620
8617,23.26,5,1758,538
8618,89.14,2,1758,508
8619,88.12,9,1758,587
8620,59.94,1,1758,247
8621,71,2,1759,153
8622,486.17,3,1759,408
8623,150.49,2,1759,972
8624,26.33,5,1759,409
8625,60.58,8,1759,70
8626,928.3,6,1759,708
8627,81.44,9,1759,434
8628,78.46,2,1759,233
8629,44.23,8,1759,1
8630,444.59,3,1759,870
8631,57.74,5,1760,889
8632,867.06,3,1760,864
8633,21.21,1,1760,785
8634,69.92,8,1760,653
8635,29.16,9,1760,592
8636,43.43,1,1761,604
8637,21.36,7,1762,973
8638,54.89,10,1763,599
8639,44.62,13,1764,861
8640,39.52,7,1765,767
8641,508.98,5,1765,672
8642,61.71,7,1765,797
8643,15.57,2,1765,701
8644,58.97,2,1765,203
8645,756.82,10,1765,174
8646,80.41,10,1765,202
8647,47.66,3,1765,625
8648,29.77,10,1765,818
8649,43.51,2,1765,262
8650,63.87,7,1766,13
8651,95.72,2,1766,850
8652,38.82,6,1766,201
8653,57.81,7,1766,589
8654,23.81,5,1767,394
8655,38.68,8,1767,886
8656,58.71,8,1767,215
8657,990.7,7,1767,630
8658,15.81,1,1767,641
8659,51.88,4,1768,212
8660,55.42,7,1768,411
8661,731.82,3,1768,300
8662,264.46,2,1768,996
8663,55.57,2,1768,63
8664,74.69,8,1768,250
8665,91.86,7,1768,427
8666,39.52,3,1768,767
8667,34.84,10,1769,812
8668,59.9,6,1769,572
8669,83.99,9,1769,836
8670,66.83,9,1769,503
8671,14.82,10,1769,815
8672,66.67,5,1769,899
8673,86.44,1,1770,172
8674,32.81,7,1771,171
8675,37.58,3,1771,676
8676,176.89,9,1771,444
8677,23.26,2,1771,538
8678,49.16,3,1771,903
8679,46,8,1772,860
8680,93,8,1772,938
8681,898.68,7,1772,984
8682,44.93,2,1772,130
8683,965.87,1,1772,114
8684,61.71,8,1773,797
8685,515.61,7,1773,42
8686,37.81,6,1773,2
8687,91.71,4,1773,878
8688,984.25,2,1773,360
8689,953.83,10,1773,810
8690,49.16,10,1773,903
8691,96.89,5,1774,5
8692,93,8,1774,938
8693,47.85,2,1774,977
8694,26.8,8,1774,763
8695,83.24,4,1774,208
8696,42.09,5,1774,232
8697,58.07,2,1774,920
8698,88.12,8,1774,587
8699,59.87,3,1774,789
8700,56.52,4,1775,544
8701,95.72,6,1775,850
8702,790.43,8,1775,882
8703,58.44,6,1775,50
8704,75.97,10,1775,823
8705,965.87,9,1775,114
8706,27,5,1775,559
8707,59.87,6,1775,789
8708,58.71,8,1775,215
8709,23.28,6,1775,283
8710,25.75,9,1776,634
8711,80.41,6,1776,109
8712,58.82,9,1776,391
8713,24.85,5,1776,429
8714,268.09,6,1776,894
8715,60.58,7,1776,70
8716,68.58,1,1777,851
8717,33.66,3,1777,469
8718,72.91,6,1777,257
8719,14.76,6,1777,989
8720,14.42,10,1777,548
8721,76.51,7,1777,838
8722,84.59,3,1777,352
8723,37.1,9,1778,925
8724,74.15,2,1779,413
8725,525.91,1,1780,504
8726,51.88,6,1780,212
8727,784.4,5,1780,624
8728,62.79,5,1780,896
8729,76.99,6,1781,803
8730,24.85,8,1781,429
8731,54.59,10,1781,138
8732,88.79,9,1781,79
8733,90.78,3,1781,871
8734,44.93,1,1781,867
8735,66.08,5,1781,935
8736,920.32,7,1781,66
8737,76.56,5,1782,103
8738,90.09,4,1782,266
8739,81.21,6,1782,579
8740,56.89,9,1782,405
8741,28.53,9,1782,169
8742,73.59,8,1782,93
8743,91.71,9,1782,878
8744,28.98,8,1782,485
8745,86.06,4,1782,219
8746,79.92,7,1783,881
8747,54.71,10,1784,723
8748,80.41,5,1784,202
8749,20.51,1,1784,361
8750,33.4,9,1784,677
8751,74.71,5,1784,515
8752,97.26,3,1784,716
8753,33.52,1,1784,279
8754,25.91,9,1785,833
8755,76.49,3,1785,905
8756,37.58,10,1785,676
8757,96.69,5,1786,628
8758,24.04,5,1786,854
8759,66.08,5,1786,935
8760,984.25,4,1786,360
8761,567.62,2,1787,720
8762,65.75,1,1787,207
8763,78.14,7,1787,155
8764,80.41,5,1788,109
8765,35.03,1,1788,473
8766,984.25,10,1788,360
8767,44.96,4,1788,609
8768,56.21,6,1788,805
8769,94.66,8,1788,611
8770,35.81,6,1788,679
8771,100.72,5,1789,666
8772,38,9,1789,667
8773,62.6,7,1789,669
8774,100.72,1,1789,666
8775,33.73,2,1789,974
8776,98.25,5,1790,887
8777,44.62,4,1790,861
8778,339.27,8,1790,492
8779,731.82,5,1790,300
8780,14.72,10,1790,674
8781,84.59,2,1790,352
8782,60.45,6,1790,117
8783,790.43,1,1790,882
8784,42.89,17,1791,19
8785,69.74,3,1792,395
8786,56.27,6,1792,491
8787,59.38,6,1792,412
8788,135.44,1,1792,714
8789,62.99,5,1792,442
8790,72.1,6,1792,825
8791,74.47,7,1792,333
8792,74.28,1,1792,748
8793,96.84,1,1793,801
8794,51.73,8,1793,994
8795,66.54,2,1793,950
8796,136.07,5,1793,228
8797,48.74,19,1794,25
8798,20.56,1,1795,658
8799,48.74,9,1795,25
8800,95.72,2,1795,183
8801,99.19,10,1795,229
8802,209.99,7,1796,936
8803,596.95,4,1796,702
8804,39.45,5,1797,220
8805,136.07,1,1797,198
8806,904.77,9,1797,126
8807,49.35,2,1797,281
8808,36.13,5,1797,687
8809,74.19,1,1797,645
8810,96.03,6,1797,287
8811,66.82,6,1797,261
8812,712.56,3,1797,876
8813,92.44,3,1798,819
8814,58.14,1,1798,310
8815,19.36,7,1798,268
8816,23.26,4,1798,538
8817,29.72,7,1798,437
8818,88.41,9,1798,782
8819,33.74,1,1798,223
8820,100.72,5,1799,666
8821,784.4,2,1799,624
8822,68.38,8,1799,375
8823,81.87,10,1799,663
8824,5.63,1,1799,354
8825,55.24,5,1799,327
8826,71.89,8,1799,159
8827,81.44,10,1799,434
8828,70.15,2,1800,580
8829,33.73,7,1800,974
8830,16.1,8,1800,43
8831,86.18,9,1801,555
8832,52.14,6,1801,847
8833,62.79,9,1801,896
8834,97.82,4,1802,975
8835,70.98,4,1802,301
8836,756.82,3,1803,174
8837,53.79,8,1803,369
8838,38.71,3,1803,874
8839,32.65,6,1803,230
8840,53.13,1,1803,644
8841,73.59,8,1803,93
8842,62.79,14,1804,896
8843,55.68,5,1805,443
8844,135.44,1,1805,714
8845,10.12,6,1805,104
8846,47.86,2,1805,511
8847,58.07,4,1805,920
8848,18.56,1,1805,29
8849,37.38,4,1806,209
8850,812.49,1,1806,108
8851,37.83,1,1806,111
8852,93.46,6,1807,656
8853,66.83,5,1807,503
8854,20.51,4,1807,361
8855,24.85,3,1807,429
8856,76.56,3,1807,103
8857,95.09,7,1807,832
8858,63.26,6,1807,955
8859,91.71,9,1807,878
8860,80.41,10,1807,109
8861,16.51,7,1808,418
8862,96.96,9,1808,118
8863,53.71,5,1808,568
8864,87.44,4,1808,862
8865,93.67,8,1808,843
8866,72.41,2,1808,883
8867,59.94,10,1809,247
8868,76.99,6,1809,803
8869,712.56,6,1809,876
8870,51.73,9,1809,994
8871,51.81,2,1809,746
8872,87.8,8,1809,322
8873,57.74,3,1809,889
8874,25.75,3,1809,634
8875,60.42,1,1809,659
8876,36.22,5,1810,323
8877,24.82,2,1810,82
8878,59.31,4,1811,821
8879,29.16,7,1811,592
8880,13.64,10,1811,332
8881,62.79,8,1811,896
8882,51.08,3,1811,35
8883,88.41,3,1811,782
8884,46.62,5,1811,489
8885,50.13,2,1811,235
8886,50.99,9,1811,196
8887,43.02,1,1812,264
8888,48.74,1,1812,25
8889,71.53,2,1812,158
8890,37.27,10,1812,610
8891,990.7,3,1812,630
8892,59.45,2,1812,983
8893,80.41,10,1812,202
8894,48.44,2,1813,794
8895,99.56,9,1813,329
8896,19.36,7,1813,268
8897,90.31,1,1813,880
8898,15.57,10,1813,701
8899,82.82,5,1813,802
8900,91.71,2,1813,878
8901,50.22,10,1814,739
8902,51.08,7,1815,35
8903,38.82,8,1816,201
8904,597.18,2,1816,186
8905,40.04,4,1816,479
8906,42.54,3,1816,176
8907,58.03,10,1816,213
8908,27.31,1,1816,516
8909,33.74,4,1816,223
8910,24.58,5,1816,280
8911,74.88,4,1817,965
8912,83.31,7,1817,4
8913,23.28,4,1817,283
8914,84.32,7,1817,68
8915,12.9,9,1817,971
8916,26.22,6,1817,536
8917,92.14,5,1817,9
8918,46.74,8,1818,275
8919,54.59,4,1819,138
8920,35.48,1,1819,937
8921,20.88,8,1819,256
8922,61.83,7,1819,970
8923,11.46,9,1819,593
8924,37.28,1,1819,321
8925,18.14,3,1819,113
8926,176.89,8,1819,444
8927,35.03,6,1820,473
8928,55.57,3,1821,63
8929,75.97,1,1821,823
8930,58.71,8,1821,215
8931,898.68,3,1821,984
8932,55.2,3,1821,981
8933,81.87,7,1821,663
8934,44.62,13,1822,861
8935,76.56,3,1823,103
8936,96.03,6,1823,287
8937,21.17,3,1823,681
8938,74.88,6,1823,965
8939,48.44,7,1823,794
8940,62.22,1,1823,136
8941,72.1,7,1823,825
8942,92.44,10,1823,819
8943,87.44,9,1823,862
8944,99.56,10,1823,329
8945,18,3,1824,350
8946,26.8,5,1824,763
8947,690.96,10,1824,732
8948,39.52,8,1824,767
8949,92.36,9,1824,428
8950,177.25,8,1825,390
8951,36.25,3,1826,311
8952,53.86,8,1826,953
8953,82.43,7,1826,398
8954,14.72,10,1826,674
8955,39.32,6,1826,245
8956,29.79,1,1826,182
8957,96.93,2,1826,59
8958,20.51,10,1826,361
8959,32.81,8,1826,171
8960,46.62,10,1826,489
8961,90.78,9,1827,871
8962,94.93,1,1828,477
8963,93,10,1828,938
8964,33.52,8,1828,279
8965,12.38,6,1828,400
8966,89.84,4,1828,793
8967,639.87,8,1828,570
8968,33.91,6,1828,303
8969,52.97,2,1828,471
8970,42.3,1,1829,356
8971,63.99,10,1829,39
8972,83.39,4,1829,577
8973,88.79,4,1829,79
8974,965.87,5,1829,114
8975,77.01,4,1830,1000
8976,62.79,16,1831,896
8977,89.62,6,1832,393
8978,58.43,7,1832,560
8979,15.86,7,1832,470
8980,15.81,4,1832,641
8981,81.77,9,1832,917
8982,213.85,9,1832,798
8983,35.48,1,1832,937
8984,39.32,7,1832,245
8985,567.62,4,1832,720
8986,97.82,5,1833,975
8987,59.38,1,1833,412
8988,71.38,10,1833,809
8989,49.65,9,1833,499
8990,20.51,4,1833,361
8991,54.71,8,1834,723
8992,87.16,3,1834,680
8993,56.21,8,1834,805
8994,899.35,5,1834,24
8995,29.77,1,1834,818
8996,91.73,5,1834,320
8997,177.25,5,1834,390
8998,71.89,6,1834,159
8999,80.41,3,1834,109
9000,74.47,4,1835,333
9001,60.45,6,1835,117
9002,79.57,1,1835,487
9003,96.31,2,1835,166
9004,92.36,1,1835,428
9005,81.16,6,1835,147
9006,714.26,8,1836,468
9007,31.42,6,1836,86
9008,965.87,10,1836,114
9009,5.63,5,1836,354
9010,953.83,9,1836,810
9011,176.05,3,1836,762
9012,37.38,1,1836,209
9013,86.06,7,1837,219
9014,37.27,9,1837,610
9015,59.94,7,1837,247
9016,20.06,7,1837,613
9017,32.76,8,1837,81
9018,72.42,3,1838,302
9019,47.44,7,1838,464
9020,990.7,5,1838,630
9021,918.86,10,1838,246
9022,321.61,6,1838,930
9023,243.04,4,1838,726
9024,68.99,1,1838,848
9025,731.82,2,1838,300
9026,39.45,3,1838,220
9027,44.93,5,1838,867
9028,55.68,9,1839,443
9029,51.88,9,1839,212
9030,58.03,10,1839,213
9031,63.44,8,1839,758
9032,19.34,10,1839,454
9033,656.79,9,1839,612
9034,756.82,8,1839,174
9035,54.8,9,1840,772
9036,23.81,5,1840,394
9037,23.28,8,1840,283
9038,96.29,10,1840,620
9039,44.93,9,1840,130
9040,91.86,10,1840,427
9041,92.44,7,1840,819
9042,24.5,8,1841,683
9043,43.4,8,1841,274
9044,67.47,4,1842,248
9045,83.31,5,1842,4
9046,38.12,7,1842,152
9047,37.38,7,1842,209
9048,100.72,6,1842,666
9049,95.72,5,1842,850
9050,61.75,8,1842,189
9051,92.48,1,1842,578
9052,28.25,5,1843,922
9053,87.88,2,1843,242
9054,63.44,8,1843,758
9055,53.71,8,1843,568
9056,15.81,6,1843,641
9057,42.54,4,1844,176
9058,97.26,5,1844,716
9059,33.74,10,1844,37
9060,23.28,10,1844,283
9061,656.79,5,1844,612
9062,59.31,6,1844,821
9063,44.93,8,1844,130
9064,49.16,2,1844,903
9065,20.94,6,1844,584
9066,63.44,3,1844,758
9067,920.32,9,1845,66
9068,47.36,3,1845,686
9069,11.46,5,1845,593
9070,42.09,5,1845,232
9071,72.42,4,1845,302
9072,75.2,8,1845,80
9073,15.38,18,1846,497
9074,58.44,6,1847,50
9075,255.2,9,1847,96
9076,61.05,5,1847,419
9077,66.67,1,1847,899
9078,120.09,10,1847,396
9079,87.88,4,1848,242
9080,47.66,4,1848,625
9081,81.77,9,1848,917
9082,58.81,12,1849,140
9083,15.1,9,1850,10
9084,15.1,1,1850,10
9085,932.52,2,1850,180
9086,53.79,8,1850,369
9087,18.14,10,1850,113
9088,80.41,2,1851,202
9089,92.48,5,1851,578
9090,71.59,9,1851,835
9091,37.38,1,1851,209
9092,33.66,9,1851,469
9093,46,3,1851,860
9094,37.38,10,1851,209
9095,72.91,4,1851,257
9096,33.74,6,1851,223
9097,75.44,1,1851,23
9098,65.69,10,1852,514
9099,13.64,6,1852,332
9100,58.03,7,1852,213
9101,91.86,8,1852,427
9102,54.73,9,1852,83
9103,12.9,6,1852,971
9104,32.76,7,1852,81
9105,99.56,1,1853,329
9106,76.56,9,1853,103
9107,74.88,7,1854,965
9108,24.58,2,1854,280
9109,53.86,3,1854,953
9110,16.1,1,1854,43
9111,46,10,1854,860
9112,43.02,1,1854,264
9113,34.84,10,1854,812
9114,23.81,5,1855,394
9115,24.5,7,1855,683
9116,66.83,7,1855,503
9117,321.61,4,1855,930
9118,14.72,3,1855,674
9119,53.13,6,1855,644
9120,43.4,1,1856,274
9121,49.16,3,1856,903
9122,784.4,6,1856,624
9123,53.71,10,1856,779
9124,92.44,8,1856,819
9125,920.32,6,1856,66
9126,24.04,3,1856,854
9127,12.82,4,1856,596
9128,26.16,12,1857,253
9129,25.59,2,1858,590
9130,66.82,5,1858,261
9131,52.14,5,1858,847
9132,34.84,5,1858,812
9133,74.88,3,1859,965
9134,99.1,1,1859,392
9135,54.73,10,1859,83
9136,81.21,8,1859,579
9137,96.03,6,1859,287
9138,25.82,5,1860,706
9139,57.41,6,1860,335
9140,27.31,1,1860,516
9141,139.47,5,1860,54
9142,15.1,2,1860,10
9143,60.58,9,1860,70
9144,79.57,5,1860,487
9145,26.33,1,1860,409
9146,20.94,1,1860,584
9147,63.44,4,1860,758
9148,50.22,10,1861,739
9149,86.18,5,1861,555
9150,92.36,5,1861,428
9151,53.71,5,1861,779
9152,96.96,2,1861,118
9153,91.73,5,1861,320
9154,234.92,3,1862,924
9155,93,3,1863,938
9156,831.55,7,1863,786
9157,176.05,3,1863,762
9158,36.15,4,1863,47
9159,97.82,3,1863,975
9160,23.35,7,1864,101
9161,52.06,6,1864,239
9162,72.42,1,1864,302
9163,33.66,4,1865,469
9164,17.23,4,1865,856
9165,57.26,4,1865,771
9166,61.51,7,1865,267
9167,47.66,10,1865,625
9168,89.17,4,1865,991
9169,714.26,3,1865,468
9170,86.18,6,1865,555
9171,856.51,10,1865,60
9172,372.46,8,1866,552
9173,40.65,5,1866,161
9174,33.64,6,1866,542
9175,178,7,1866,366
9176,88.12,1,1867,587
9177,33.66,7,1867,469
9178,87.16,8,1867,680
9179,48.44,1,1867,794
9180,24.82,12,1868,82
9181,60.42,7,1869,659
9182,56.21,1,1869,805
9183,34.84,3,1869,812
9184,567.62,1,1869,720
9185,83.72,16,1870,791
9186,731.82,8,1871,300
9187,784.4,1,1871,624
9188,59.38,5,1871,412
9189,23.35,1,1871,101
9190,86.13,10,1871,406
9191,20.36,6,1871,214
9192,58.42,10,1871,21
9193,46.74,3,1871,275
9194,139.47,10,1871,54
9195,70.86,9,1872,430
9196,30.27,3,1872,358
9197,46,5,1873,860
9198,32.58,1,1873,76
9199,95.34,1,1873,382
9200,40.04,3,1873,479
9201,428.41,5,1874,258
9202,669.51,9,1874,480
9203,111.41,1,1875,78
9204,50.99,3,1875,196
9205,97.82,1,1875,975
9206,22.55,7,1875,523
9207,66.83,10,1875,503
9208,428.41,4,1875,258
9209,72.41,3,1875,883
9210,95.34,3,1875,382
9211,36.15,2,1876,47
9212,90.78,10,1876,871
9213,491.62,5,1876,192
9214,36.13,7,1876,687
9215,43.51,6,1876,262
9216,29.37,9,1876,530
9217,57.26,7,1876,771
9218,635.8,3,1877,648
9219,14.76,2,1877,989
9220,76.99,9,1877,803
9221,50.13,4,1877,235
9222,43.4,3,1877,274
9223,35.35,4,1877,389
9224,97.14,6,1877,753
9225,57.81,10,1877,589
9226,51.81,7,1877,746
9227,60.58,12,1878,70
9228,23.12,8,1879,286
9229,99.19,2,1879,229
9230,67.47,10,1879,248
9231,40.65,2,1879,161
9232,50.22,1,1879,739
9233,70.54,1,1879,699
9234,45.85,9,1879,388
9235,36.13,10,1879,687
9236,64.01,1,1879,52
9237,91.86,9,1879,427
9238,63.44,7,1880,758
9239,899.35,6,1880,24
9240,70.86,8,1880,430
9241,18,7,1880,350
9242,26.95,9,1880,73
9243,61.83,9,1880,970
9244,32.76,5,1880,81
9245,465.75,2,1880,168
9246,59.21,8,1880,51
9247,14.99,18,1881,770
9248,44.62,13,1882,861
9249,21.64,5,1883,547
9250,97.82,4,1883,975
9251,36.22,5,1883,323
9252,68.58,3,1883,851
9253,972.71,2,1883,486
9254,36.73,10,1883,688
9255,93.46,1,1883,656
9256,36.22,7,1883,323
9257,32.81,4,1883,171
9258,136.07,2,1884,198
9259,25.91,6,1884,833
9260,58.07,7,1884,920
9261,34.75,1,1884,778
9262,58.03,8,1884,213
9263,97.39,6,1884,893
9264,41.49,4,1884,567
9265,80.65,3,1885,441
9266,34.75,13,1886,778
9267,14.91,7,1887,719
9268,59.31,6,1887,821
9269,14.76,8,1887,989
9270,91.86,4,1887,427
9271,176.05,4,1887,762
9272,57.14,7,1888,433
9273,96.29,2,1888,620
9274,96.96,8,1888,118
9275,29.72,2,1888,437
9276,79.57,5,1888,487
9277,39.67,5,1888,745
9278,41.08,7,1888,45
9279,690.96,7,1889,732
9280,87.44,3,1889,862
9281,81.79,5,1890,424
9282,93.79,9,1891,380
9283,49.35,7,1892,281
9284,94.56,7,1892,236
9285,71.53,1,1892,158
9286,71.53,1,1892,158
9287,19.36,4,1892,268
9288,56.17,2,1892,316
9289,98.14,6,1892,740
9290,36.67,9,1892,269
9291,33.91,9,1893,303
9292,28.25,8,1893,922
9293,31.42,6,1894,86
9294,62.79,2,1894,896
9295,114.72,2,1894,384
9296,59.18,3,1894,490
9297,15.86,2,1894,470
9298,61.79,10,1895,626
9299,45.7,1,1895,693
9300,76.81,2,1895,440
9301,209.99,7,1895,936
9302,932.52,9,1895,180
9303,52.03,8,1895,293
9304,42.54,1,1895,176
9305,42.54,8,1895,176
9306,19.41,6,1895,107
9307,213.85,4,1895,798
9308,69.91,17,1896,64
9309,59.87,10,1897,789
9310,79.9,6,1897,143
9311,89.13,6,1897,507
9312,83.85,8,1897,272
9313,33.74,4,1897,37
9314,14.9,8,1897,729
9315,14.9,7,1897,729
9316,40.33,5,1898,290
9317,20.88,2,1898,256
9318,47.85,3,1898,977
9319,898.68,7,1898,984
9320,491.62,9,1899,192
9321,57.14,1,1899,433
9322,86.13,7,1900,406
9323,20.94,4,1900,584
9324,21.21,9,1900,785
9325,68.99,10,1900,848
9326,24.26,10,1900,32
9327,95.36,8,1900,841
9328,74.71,1,1900,515
9329,97.26,5,1900,716
9330,26.31,3,1900,299
9331,61.71,6,1901,376
9332,29.79,6,1901,182
9333,97.82,8,1901,975
9334,321.61,1,1901,930
9335,86.18,4,1901,555
9336,44.93,10,1901,867
9337,46.94,9,1901,125
9338,37.38,5,1902,209
9339,904.77,10,1902,126
9340,95.36,2,1902,841
9341,54.71,4,1902,723
9342,176.89,6,1902,444
9343,83.99,5,1902,836
9344,139.47,8,1902,54
9345,25.91,10,1902,833
9346,86.06,1,1902,219
9347,83.31,8,1902,4
9348,10.12,7,1903,104
9349,55.42,7,1903,411
9350,14.91,9,1903,719
9351,71.12,9,1903,655
9352,28.98,7,1903,485
9353,86.06,8,1903,219
9354,12.82,5,1904,386
9355,83.58,5,1905,99
9356,92.44,1,1905,819
9357,56.52,9,1905,544
9358,78.42,9,1905,41
9359,86.18,5,1906,555
9360,669.51,7,1906,480
9361,70.98,8,1906,301
9362,96.03,2,1906,287
9363,83.31,4,1906,4
9364,24.82,3,1906,82
9365,40.65,3,1906,161
9366,964.03,1,1906,210
9367,135.44,10,1906,714
9368,50.9,7,1906,992
9369,17.67,3,1907,341
9370,12.31,10,1907,755
9371,46.74,6,1907,275
9372,81.16,2,1907,147
9373,856.51,10,1907,60
9374,51.73,5,1907,994
9375,26.22,1,1907,536
9376,71.12,10,1907,655
9377,26.33,8,1907,409
9378,72.41,5,1907,883
9379,96.93,3,1908,59
9380,29.77,3,1908,818
9381,70.54,4,1908,699
9382,71.33,2,1908,933
9383,36.73,10,1909,688
9384,99.1,6,1909,392
9385,38.68,10,1909,886
9386,78.46,9,1910,233
9387,60.66,9,1910,34
9388,62.99,9,1910,442
9389,92.49,5,1910,98
9390,55.57,2,1910,63
9391,89.14,7,1911,508
9392,19.36,10,1911,268
9393,28.25,5,1911,922
9394,39.67,10,1911,745
9395,66.83,9,1911,503
9396,46.94,7,1911,125
9397,58.97,2,1911,203
9398,50.13,8,1911,235
9399,81.16,7,1911,147
9400,72.45,5,1912,652
9401,57.26,1,1913,771
9402,31.42,8,1913,86
9403,635.8,1,1913,648
9404,75.22,8,1914,33
9405,38.12,16,1915,152
9406,51.01,8,1916,197
9407,64.01,8,1916,52
9408,13.01,5,1916,164
9409,756.82,6,1916,174
9410,70.86,1,1916,430
9411,465.75,2,1916,168
9412,86.06,5,1916,219
9413,96.93,10,1916,59
9414,72.91,6,1917,257
9415,83.24,9,1918,208
9416,24.85,2,1918,429
9417,79.57,6,1918,487
9418,83.99,4,1918,836
9419,14.73,2,1919,730
9420,515.61,2,1920,42
9421,11.46,2,1920,593
9422,46.74,7,1920,275
9423,62.79,16,1921,896
9424,45.85,9,1922,388
9425,35.35,8,1922,389
9426,87.88,8,1923,242
9427,39.32,9,1923,245
9428,37.27,9,1923,610
9429,72.42,9,1923,302
9430,82.82,1,1923,802
9431,11.52,7,1923,177
9432,29.16,8,1923,592
9433,177.25,9,1923,390
9434,24.5,7,1924,683
9435,42.09,6,1924,232
9436,87.94,5,1924,623
